image,xmin,ymin,xmax,ymax,name,class
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (357).JPG,1332,579,1386,659,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (357).JPG,1967,430,2059,540,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (358).JPG,1807,428,1878,542,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (358).JPG,1226,658,1256,688,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (359).JPG,1569,425,1680,536,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (360).JPG,1313,598,1367,660,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (361).JPG,1745,290,1841,456,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (362).JPG,1535,501,1600,599,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (362).JPG,1221,683,1243,706,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (363).JPG,1545,522,1628,618,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (364).JPG,1867,425,1934,525,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (365).JPG,1569,466,1652,549,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (365).JPG,1654,416,1763,550,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (366).JPG,522,625,559,666,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (367).JPG,1287,552,1368,634,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (367).JPG,245,659,268,700,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (368).JPG,1824,351,1919,483,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (369).JPG,1543,409,1674,551,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (370).JPG,1946,346,2030,485,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (371).JPG,1446,472,1561,593,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (371).JPG,1216,615,1247,644,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (372).JPG,1520,330,1618,430,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (372).JPG,1186,679,1207,701,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (373).JPG,1489,462,1605,583,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (374).JPG,1476,476,1591,595,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (375).JPG,1840,431,1906,545,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (376).JPG,1696,497,1775,588,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (376).JPG,1328,637,1371,682,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (376).JPG,1169,754,1189,775,3.1,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (377).JPG,1636,494,1724,600,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (377).JPG,1224,759,1258,791,3.1,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (377).JPG,1314,640,1341,679,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (377).JPG,1614,579,1642,633,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (378).JPG,1313,796,1378,858,3.1,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (378).JPG,2065,442,2136,544,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (378).JPG,1398,608,1435,666,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (379).JPG,1743,424,1829,568,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (380).JPG,1385,519,1513,645,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (380).JPG,1300,587,1354,641,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (381).JPG,1705,414,1774,526,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (382).JPG,1485,418,1622,565,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (382).JPG,1475,580,1498,633,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (383).JPG,2011,333,2114,484,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (384).JPG,1950,379,2036,515,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (385).JPG,1371,551,1451,631,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (385).JPG,1197,668,1225,697,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (386).JPG,1380,543,1463,627,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (386).JPG,1196,683,1219,709,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (387).JPG,1885,416,1968,544,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (387).JPG,1224,663,1259,699,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (387).JPG,1220,637,1245,664,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (387).JPG,1374,676,1391,695,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (388).JPG,1648,363,1818,555,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (388).JPG,1441,409,1528,492,5.16.2,Service_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (388).JPG,1558,558,1596,623,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (388).JPG,1626,614,1657,650,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (389).JPG,1825,50,2004,204,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (389).JPG,1896,419,1982,543,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (389).JPG,1805,577,1846,624,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (390).JPG,1364,547,1446,635,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (391).JPG,2018,334,2120,483,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (392).JPG,1393,509,1494,609,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (393).JPG,1926,131,2092,383,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (393).JPG,1775,465,1836,570,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (394).JPG,1448,484,1551,595,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (394).JPG,1217,666,1238,696,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (395).JPG,1506,477,1598,609,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (396).JPG,192,662,224,699,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (396).JPG,1149,654,1171,679,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (396).JPG,1152,679,1170,699,7.13,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (397).JPG,1273,537,1343,609,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (397).JPG,1288,608,1335,658,7.13,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (398).JPG,1499,498,1594,589,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (398).JPG,1619,415,1737,538,7.13,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (398).JPG,1586,255,1733,415,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (398).JPG,1703,627,1724,660,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (399).JPG,1752,388,1881,529,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (399).JPG,1720,653,1750,688,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (400).JPG,1606,635,1648,681,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (400).JPG,2153,437,2220,539,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (401).JPG,1809,504,1881,604,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (401).JPG,1246,686,1263,704,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (402).JPG,1562,511,1654,601,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (403).JPG,1394,651,1429,689,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (404).JPG,1726,549,1765,610,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (404).JPG,1322,625,1357,676,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (404).JPG,1285,648,1317,679,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (404).JPG,1397,581,1411,617,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (404).JPG,1400,619,1413,656,4.1.2,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (405).JPG,1511,545,1582,619,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (405).JPG,1671,450,1754,591,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (406).JPG,1558,435,1637,514,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (406).JPG,1566,512,1640,554,7.2.1,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (406).JPG,1467,557,1546,638,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (407).JPG,1916,320,2041,504,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (408).JPG,1550,571,1620,643,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (409).JPG,1633,459,1734,578,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (409).JPG,1584,596,1623,643,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (410).JPG,1878,517,1944,588,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (411).JPG,1467,574,1529,639,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (412).JPG,1870,513,1927,582,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (413).JPG,1887,393,1985,536,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (414).JPG,1469,583,1540,658,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (414).JPG,1055,322,1115,353,7.3.1,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (414).JPG,1050,272,1109,326,3.2,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (414).JPG,647,670,695,720,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (415).JPG,1375,626,1409,676,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (415).JPG,1449,664,1473,689,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (415).JPG,1448,688,1474,716,5.5,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (415).JPG,1484,686,1519,720,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (415).JPG,916,714,938,743,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (415).JPG,353,734,373,754,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (415).JPG,856,766,880,786,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (416).JPG,321,731,359,812,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (416).JPG,526,616,561,687,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (416).JPG,1723,539,1771,585,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (416).JPG,1720,594,1773,651,5.5,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (416).JPG,1791,333,1899,489,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (416).JPG,2137,527,2200,633,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (417).JPG,635,569,680,621,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (418).JPG,1459,536,1540,614,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (419).JPG,1389,504,1443,560,3.4,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (419).JPG,1394,558,1451,615,3.5,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (420).JPG,699,506,753,562,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (421).JPG,1000,700,1023,727,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (422).JPG,805,403,884,491,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (423).JPG,1805,310,1907,452,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (424).JPG,1913,474,1958,553,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (425).JPG,1575,596,1633,665,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (426).JPG,1944,426,1988,498,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (426).JPG,1951,495,2001,574,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (427).JPG,1791,318,1849,392,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (427).JPG,1816,384,1852,457,7.2.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (428).JPG,1417,595,1465,647,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (428).JPG,207,656,227,685,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (429).JPG,1022,490,1052,517,3.2,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (429).JPG,1023,517,1053,531,7.3.2,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (430).JPG,891,94,968,159,3.2,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (430).JPG,891,149,969,190,7.3.2,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (431).JPG,1384,547,1428,591,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (432).JPG,1511,532,1584,604,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (432).JPG,1493,432,1592,529,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (432).JPG,1195,604,1233,641,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (433).JPG,1654,388,1749,478,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (434).JPG,1625,332,1721,432,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (435).JPG,1514,532,1590,612,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (436).JPG,1722,535,1759,596,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (437).JPG,1473,524,1523,578,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (438).JPG,659,143,789,302,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (439).JPG,1686,465,1772,564,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (440).JPG,1929,497,1975,557,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (440).JPG,1940,558,1986,622,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (441).JPG,1521,465,1592,533,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (441).JPG,1530,529,1593,565,7.2.1,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (442).JPG,1822,496,1900,587,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (443).JPG,1452,546,1517,609,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (444).JPG,1690,347,1797,455,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (445).JPG,1500,449,1570,520,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/3/Screen (446).JPG,1869,475,1976,628,2.4,Priority_sign
